id_geo;secteur_activite;result_label;result_type;result_housenumber;result_name;NOM_COMMUNE;ADRESSE;FILIERE;CODE_GRAND_SECTEUR;latitude;longitude;score;consommation_energie_brut;estimation_ges_brut;surface_habitable;PDL_elec;CONSO_elec;PDL_gaz;CONSO_gaz;classe_consommation_energie;classe_estimation_ges
77305_0040_00013;Habitation (parties privatives d immeuble col;13 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;13;Rue des Arches;;;;;48.383015;2.956593;0.8366666666666666;22143.26;5162.58;122.30999999999999;0.0;0.0;0.0;0.0;D;E
77305_0040_00016_bis;;16 bis Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;16 bis;Rue des Arches;;;;;48.38312;2.956167;0.61;16134.400000000001;885.1999999999999;40.0;0.0;0.0;0.0;0.0;F;D
77305_0040_00019;;19 Rue des Arches 77130 Montereau-Fault-Yonne;housenumber;19;Rue des Arches;;;;;48.382765;2.956868;0.83;6019.6;178.8;29.8;0.0;0.0;0.0;0.0;D;B
77305_0040_00022;;;;;;MONTEREAU-FAULT-YONNE;22 RUE DES ARCHES;E;T;48.382743;2.956721;0.8732036363636363;0.0;0.0;0.0;1.0;78.79902000000001;0.0;0.0;G;G
77305_0043_00004;;4 Rue Augustine Variot 77130 Montereau-Fault-Yonne;housenumber;4.0;Rue Augustine Variot;;;;;48.380290000000045;2.949714;0.8200000000000002;1965634.7799999998;459905.3399999999;9188.0;0.0;0.0;0.0;0.0;D;E
77305_0043_00007;;7 Rue Augustine Variot 77130 Montereau-Fault-Yonne;housenumber;7.0;Rue Augustine Variot;;;;;48.379922999999984;2.950057999999999;0.8200000000000002;686296.8000000003;160655.39999999997;3240.0;0.0;0.0;0.0;0.0;D;E
77305_0044;;Rue d'Aydin 77130 Montereau-Fault-Yonne;street;;Rue d'Aydin;;;;;48.399847;2.958153;0.5;25100.4068;1256.1981;196.13;0.0;0.0;0.0;0.0;C;B
77305_0100;;Rue du Bateau 77130 Montereau-Fault-Yonne;street;;Rue du Bateau;;;;;48.390904;2.94915;0.8033333333333333;31232.045600000005;1906.3370000000002;254.13000000000002;0.0;0.0;0.0;0.0;C;B
77305_0100_00015;Habitation (maisons individuelles);15 Rue du Bateau 77130 Montereau-Fault-Yonne;housenumber;15;Rue du Bateau;;;;;48.390769;2.952227;0.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;G;G
77305_0100_00021;;21 Rue du Bateau 77130 Montereau-Fault-Yonne;housenumber;21;Rue du Bateau;;;;;48.390784;2.9514720000000003;0.815;24555.822400000005;1566.3712;175.84;0.0;0.0;0.0;0.0;C;B
77305_0100_00035;;35 Rue du Bateau 77130 Montereau-Fault-Yonne;housenumber;35;Rue du Bateau;;;;;48.390357;2.949447;0.685;52963.29;3228.896;183.1;0.0;0.0;0.0;0.0;E;C
77305_0100_00041;;41 Rue du Bateau 77130 Montereau-Fault-Yonne;housenumber;41;Rue du Bateau;;;;;48.390706;2.948725;0.77;25950.0;4350.0;150.0;0.0;0.0;0.0;0.0;D;D
77305_0100_00045;Habitation (maisons individuelles);45 Rue du Bateau 77130 Montereau-Fault-Yonne;housenumber;45;Rue du Bateau;;;;;48.390719;2.948277;0.83;30143.16;1719.8799999999999;90.52;0.0;0.0;0.0;0.0;F;C
77305_0100_00047;;47 Rue du Bateau 77130 Montereau-Fault-Yonne;housenumber;47;Rue du Bateau;;;;;48.39015;2.947955;0.83;22194.339999999997;1146.82;67.46;0.0;0.0;0.0;0.0;E;C
77305_0105_00038;;;;;;MONTEREAU-FAULT-YONNE;38 SQUARE BEAUMARCHAIS;E;R;48.399292;2.956902;0.8733627272727271;0.0;0.0;0.0;17.0;59.98440000000001;15.0;9.085139999999999;G;G
77305_0105_00040;;;;;;MONTEREAU-FAULT-YONNE;40 SQUARE BEAUMARCHAIS;E;R;48.399245;2.956599;0.8733627272727271;0.0;0.0;0.0;18.0;69.55977;13.0;10.17631;G;G
77305_0105_00042;;;;;;MONTEREAU-FAULT-YONNE;42 SQUARE BEAUMARCHAIS;E;R;48.399316;2.956304;0.8733627272727271;0.0;0.0;0.0;17.0;58.4729;15.0;14.285430000000002;G;G
77305_0105_00044;;;;;;MONTEREAU-FAULT-YONNE;44 SQUARE BEAUMARCHAIS;E;R;48.399265;2.956064;0.8733627272727271;0.0;0.0;0.0;11.0;23.935450000000003;0.0;0.0;G;G
77305_0105_00045;;;;;;MONTEREAU-FAULT-YONNE;45 SQUARE BEAUMARCHAIS;E;T;48.399274;2.955924;0.8733627272727271;0.0;0.0;0.0;1.0;43.05187;0.0;0.0;G;G
77305_0105_00046;;;;;;MONTEREAU-FAULT-YONNE;46 SQUARE BEAUMARCHAIS;E;R;48.399349;2.95572;0.8733627272727271;0.0;0.0;0.0;18.0;65.51827;12.0;10.787700000000001;G;G
77305_0105_00048;;;;;;MONTEREAU-FAULT-YONNE;48 SQUARE BEAUMARCHAIS;E;R;48.399288;2.955506;0.8733627272727271;0.0;0.0;0.0;21.0;82.32138;11.0;13.11729;G;G
77305_0105_00050;;;;;;MONTEREAU-FAULT-YONNE;50 SQUARE BEAUMARCHAIS;E;R;48.399202;2.955484;0.8733627272727271;0.0;0.0;0.0;12.0;35.72932;0.0;0.0;G;G
77305_0105_00052;;;;;;MONTEREAU-FAULT-YONNE;52 SQUARE BEAUMARCHAIS;E;R;48.399067;2.955473;0.8733627272727271;0.0;0.0;0.0;12.0;39.388000000000005;0.0;0.0;G;G
77305_0110_00003;Habitation (maisons individuelles);3 Rue Bertin 77130 Montereau-Fault-Yonne;housenumber;3;Rue Bertin;;;;;48.381622;2.94919;0.82;20280.0;2160.0;120.0;0.0;0.0;0.0;0.0;D;C
77305_0110_00004;Habitation (maisons individuelles);4 Rue Bertin 77130 Montereau-Fault-Yonne;housenumber;4;Rue Bertin;;;;;48.381661;2.949255;0.76;0.0;0.0;140.0;0.0;0.0;0.0;0.0;A;A
77305_0110_00005;;5 Rue Bertin 77130 Montereau-Fault-Yonne;housenumber;5;Rue Bertin;;;;;48.381745;2.949163;0.81;0.0;0.0;94.0;0.0;0.0;0.0;0.0;A;A
77305_0110_00007;;7 Rue Bertin 77130 Montereau-Fault-Yonne;housenumber;7;Rue Bertin;;;;;48.381839;2.949144;0.81;27497.399999999998;4822.65;105.0;0.0;0.0;0.0;0.0;E;E
77305_0110_00016;Habitation (maisons individuelles);16 Rue Bertin 77130 Montereau-Fault-Yonne;housenumber;16;Rue Bertin;;;;;48.382266;2.9493080000000003;0.83;0.0;0.0;80.0;0.0;0.0;0.0;0.0;A;A
77305_0140_00006;;6 Rue Bonnevin Carré 77130 Montereau-Fault-Yonne;housenumber;6;Rue Bonnevin Carré;;;;;48.381776;2.949881;0.6599999999999999;0.0;0.0;82.24;0.0;0.0;0.0;0.0;A;A
77305_0140_00009;;9 Rue Bonnevin Carré 77130 Montereau-Fault-Yonne;housenumber;9;Rue Bonnevin Carré;;;;;48.382455;2.949575;0.84;0.0;0.0;124.0;0.0;0.0;0.0;0.0;A;A
77305_0140_00010;Habitation (maisons individuelles);10 Rue Bonnevin Carré 77130 Montereau-Fault-Yonne;housenumber;10;Rue Bonnevin Carré;;;;;48.382076;2.949908;0.85;0.0;0.0;148.0;0.0;0.0;0.0;0.0;A;A
77305_0140_00024;Habitation (parties privatives d immeuble col;24 Rue Bonnevin Carré 77130 Montereau-Fault-Yonne;housenumber;24;Rue Bonnevin Carré;;;;;48.38324;2.949701;0.85;6616.76;239.16;79.72;0.0;0.0;0.0;0.0;B;A
77305_0140_00026;;26 Rue Bonnevin Carré 77130 Montereau-Fault-Yonne;housenumber;26;Rue Bonnevin Carré;;;;;48.383377;2.949579;0.77;0.0;0.0;50.04;0.0;0.0;0.0;0.0;A;A
77305_0140_00028;;28 Rue Bonnevin Carré 77130 Montereau-Fault-Yonne;housenumber;28;Rue Bonnevin Carré;;;;;48.38345;2.949561;0.79;43758.0;6708.0;78.0;0.0;0.0;0.0;0.0;G;G
77305_0140_00030;Habitation (parties privatives d immeuble col;30 Rue Bonnevin Carré 77130 Montereau-Fault-Yonne;housenumber;30;Rue Bonnevin Carré;;;;;48.383569;2.9496580000000003;0.71;9431.4;438.29999999999995;60.370000000000005;0.0;0.0;0.0;0.0;D;B
77305_0145;Bureaux;Ruelle Bonnet 77130 Montereau-Fault-Yonne;street;;Ruelle Bonnet;;;;;48.389538;2.957695;0.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;G;G
77305_0150_00001;Habitation (Maisons individuelles);1 Quai des Bordes 77130 Montereau-Fault-Yonne;housenumber;1;Quai des Bordes;;;;;48.385446;2.958985;0.77;34377.840000000004;614.8799999999999;72.0;0.0;0.0;0.0;0.0;G;B
77305_0150_00006;Habitation (parties privatives d immeuble col;6 Quai des Bordes 77130 Montereau-Fault-Yonne;housenumber;6;Quai des Bordes;;;;;48.386004;2.958925;0.84;0.0;0.0;74.84;0.0;0.0;0.0;0.0;A;A
77305_0153;;;;;;MONTEREAU-FAULT-YONNE;RUE ROBERTE BOUCHER;G;T;48.397973;2.947206;0.8675090909090908;0.0;0.0;0.0;0.0;0.0;1.0;1310.468;G;G
77305_0153_00009;;;;;;MONTEREAU-FAULT-YONNE;9 RUE ROBERTE BOUCHER;E;T;48.398409;2.947124;0.8675090909090908;0.0;0.0;0.0;1.0;63.00771;0.0;0.0;G;G
77305_0160_00001;;;;;;MONTEREAU-FAULT-YONNE;1 PLACE DE BOULAINS;E;R;48.394087;2.957614;0.8680445454545455;0.0;0.0;0.0;10.0;22.041320000000002;0.0;0.0;G;G
77305_0160_00003;;;;;;MONTEREAU-FAULT-YONNE;3 PLACE DE BOULAINS;E;R;48.394087;2.957627;0.8680445454545455;0.0;0.0;0.0;10.0;21.182460000000003;0.0;0.0;G;G
77305_0160_00004;;;;;;MONTEREAU-FAULT-YONNE;4 PLACE DE BOULAINS;E;R;48.393958;2.95711;0.8680445454545455;0.0;0.0;0.0;10.0;14.494800000000001;0.0;0.0;G;G
77305_0160_00005;;;;;;MONTEREAU-FAULT-YONNE;5 PLACE DE BOULAINS;E;R;48.394087;2.957641;0.8680445454545455;0.0;0.0;0.0;10.0;18.291030000000003;0.0;0.0;G;G
77305_0160_00006;;;;;;MONTEREAU-FAULT-YONNE;6 PLACE DE BOULAINS;E;R;48.393957;2.957123;0.8680445454545455;0.0;0.0;0.0;10.0;23.4677;0.0;0.0;G;G
77305_0160_00007;;;;;;MONTEREAU-FAULT-YONNE;7 PLACE DE BOULAINS;E;R;48.394087;2.957654;0.8680445454545455;0.0;0.0;0.0;10.0;18.862820000000003;0.0;0.0;G;G
77305_0160_00008;;;;;;MONTEREAU-FAULT-YONNE;8 PLACE DE BOULAINS;E;R;48.393958;2.957137;0.8680445454545455;0.0;0.0;0.0;10.0;20.063010000000002;10.0;8.60614;G;G
77305_0170;;Rue de Boulains 77130 Montereau-Fault-Yonne;street;;Rue de Boulains;;;;;48.390323;2.956584;0.8;20438.449200000003;1037.574;87.93;0.0;0.0;0.0;0.0;E;C
77305_0170_00007;;7 Rue de Boulains 77130 Montereau-Fault-Yonne;housenumber;7;Rue de Boulains;;;;;48.390581;2.95675;0.66;19409.801;1025.9738;63.41;0.0;0.0;0.0;0.0;E;C
77305_0170_00017;;17 Rue de Boulains 77130 Montereau-Fault-Yonne;housenumber;17;Rue de Boulains;;;;;48.391592;2.957084;0.78;16075.71;802.5600000000001;57.0;0.0;0.0;0.0;0.0;E;C
77305_0180_00009;;9 Route de Bray 77130 Montereau-Fault-Yonne;housenumber;9;Route de Bray;;;;;48.386452;2.963462;0.77;18451.441199999997;2196.7122;216.36;0.0;0.0;0.0;0.0;B;C
77305_0180_00014;;;;;;MONTEREAU-FAULT-YONNE;14 ROUTE DE BRAY;E;T;48.386375;2.963181;0.8709354545454545;0.0;0.0;0.0;1.0;267.0285;0.0;0.0;G;G
77305_0185_00004;;4 Impasse Hippolyte Boulenger 77130 Montereau-Fault-Yonne;housenumber;4;Impasse Hippolyte Boulenger;;;;;48.399421;2.972239;0.85;16249.04;264.93;88.31;0.0;0.0;0.0;0.0;D;A
77305_0190_00002;Habitation (parties privatives d immeuble col;2 Place du Calvaire 77130 Montereau-Fault-Yonne;housenumber;2;Place du Calvaire;MONTEREAU-FAULT-YONNE;2 PLACE DU CALVAIRE;E;R;48.386143;2.9548750000000004;0.8318716363636363;29362.6699;5398.1682;299.13;17.0;18.96055;1.0;207.805;C;C
77305_0190_00004;Habitation (Parties privatives d'immeuble col;4 Place du Calvaire 77130 Montereau-Fault-Yonne;housenumber;4;Place du Calvaire;MONTEREAU-FAULT-YONNE;4 PLACE DU CALVAIRE;E;R;48.38609;2.9548650000000003;0.8288716363636363;13907.61;3234.65;160.48;10.0;10.799460000000002;0.0;0.0;B;D
77305_0200_00001;;1 Rue du Calvaire 77130 Montereau-Fault-Yonne;housenumber;1;Rue du Calvaire;;;;;48.386187;2.955295;0.78;0.0;0.0;35.0;0.0;0.0;0.0;0.0;A;A
77305_0200_00003;Habitation (parties privatives d immeuble col;3 Rue du Calvaire 77130 Montereau-Fault-Yonne;housenumber;3;Rue du Calvaire;;;;;48.38622;2.955212;0.84;16766.0;3901.0;83.0;0.0;0.0;0.0;0.0;D;E
77305_0200_00008;;8 Rue du Calvaire 77130 Montereau-Fault-Yonne;housenumber;8;Rue du Calvaire;;;;;48.386252;2.954879;0.83;0.0;0.0;858.3000000000001;0.0;0.0;0.0;0.0;A;A
77305_0200_00010;Bureau, Administration, Enseignement;10 Rue du Calvaire 77130 Montereau-Fault-Yonne;housenumber;10;Rue du Calvaire;;;;;48.386250999999994;2.9547569999999994;0.83;0.0;0.0;107.56;0.0;0.0;0.0;0.0;A;A
77305_0210_00011;Habitation (maisons individuelles);11 Route de Cannes 77130 Montereau-Fault-Yonne;housenumber;11;Route de Cannes;;;;;48.374938;2.957789;0.84;0.0;0.0;90.0;0.0;0.0;0.0;0.0;A;A
77305_0220_00015;Habitation (maisons individuelles);15 Rue du Carré Saint-jacques 77130 Montereau-Fault-Yonne;housenumber;15;Rue du Carré Saint-jacques;;;;;48.385565;2.947279;0.86;18960.0;4416.0;48.0;0.0;0.0;0.0;0.0;F;G
77305_0220_00019;Habitation (maisons individuelles);19 Rue du Carré Saint-jacques 77130 Montereau-Fault-Yonne;housenumber;19;Rue du Carré Saint-jacques;;;;;48.38604;2.947167;0.86;25740.0;7735.0;65.0;0.0;0.0;0.0;0.0;F;G
77305_0230_00002;Habitation (maisons individuelles);2 Rue des Castors 77130 Montereau-Fault-Yonne;housenumber;2;Rue des Castors;;;;;48.396439;2.952141;0.78;31392.0;5832.0;72.0;0.0;0.0;0.0;0.0;F;G
77305_0230_00018;;18 Rue des Castors 77130 Montereau-Fault-Yonne;housenumber;18;Rue des Castors;;;;;48.396591;2.94971;0.83;24784.64;5271.360000000001;92.48;0.0;0.0;0.0;0.0;E;F
77305_0245_00012_bis;;12 bis Rue de Champ Mort 77130 Montereau-Fault-Yonne;housenumber;12 bis;Rue de Champ Mort;;;;;48.398348;2.971215;0.62;3778.8450000000003;884.4675;89.25;0.0;0.0;0.0;0.0;A;B
77305_0245_00020;;20 Rue de Champ Mort 77130 Montereau-Fault-Yonne;housenumber;20;Rue de Champ Mort;;;;;48.399179;2.971728;0.79;27640.8237;1539.8759;102.59;0.0;0.0;0.0;0.0;E;C
77305_0245_00031;Habitation (maisons individuelles);31 Rue de Champ Mort 77130 Montereau-Fault-Yonne;housenumber;31;Rue de Champ Mort;;;;;48.398146;2.969185;0.74;15745.0;1551.0;47.0;0.0;0.0;0.0;0.0;F;D
77305_0245_00045;Habitation (maisons individuelles);45 Rue de Champ Mort 77130 Montereau-Fault-Yonne;housenumber;45;Rue de Champ Mort;;;;;48.398536;2.971105;0.84;19110.88;1001.78;77.06;0.0;0.0;0.0;0.0;E;C
77305_0245_00059;;59 Rue de Champ Mort 77130 Montereau-Fault-Yonne;housenumber;59;Rue de Champ Mort;;;;;48.399742;2.971268;0.79;22758.998;1214.48;89.3;0.0;0.0;0.0;0.0;E;C
77305_0250;;Rue des Changes 77130 Montereau-Fault-Yonne;street;;Rue des Changes;;;;;48.38725;2.955777;0.5;41923.28;2367.76;139.28;0.0;0.0;0.0;0.0;E;C
77305_0250_00005_bis;;5 bis Rue des Changes 77130 Montereau-Fault-Yonne;housenumber;5 bis;Rue des Changes;;;;;48.387312;2.956568;0.49;0.0;0.0;57.86;0.0;0.0;0.0;0.0;A;A
77305_0250_00007;Habitation (parties privatives d immeuble col;7 Rue des Changes 77130 Montereau-Fault-Yonne;housenumber;7;Rue des Changes;;;;;48.387235;2.956609;0.74;27445.6;4986.799999999999;106.44;0.0;0.0;0.0;0.0;E;E
77305_0250_00008;Habitation (parties privatives d immeuble col;8 Rue des Changes 77130 Montereau-Fault-Yonne;housenumber;8;Rue des Changes;MONTEREAU-FAULT-YONNE;8 RUE DES CHANGES;E;R;48.3870438;2.9562864;0.8179432727272726;20335.7;686.66;149.06;15.0;59.29169;0.0;0.0;C;A
77305_0250_00010;Habitation (parties privatives d immeuble col;10 Rue des Changes 77130 Montereau-Fault-Yonne;housenumber;10;Rue des Changes;;;;;48.387163;2.9565240000000004;0.84;0.0;0.0;30.2;0.0;0.0;0.0;0.0;A;A
77305_0260_00001;Habitation (parties privatives d immeuble col;1 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;1;Rue des Chapeliers;;;;;48.386233;2.9569260000000006;0.84;32752.4;5152.0;144.6;0.0;0.0;0.0;0.0;D;E
77305_0260_00002;Habitation (parties privatives d immeuble col;2 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;2;Rue des Chapeliers;;;;;48.386321;2.9568380000000003;0.77;0.0;0.0;127.98;0.0;0.0;0.0;0.0;A;A
77305_0260_00003;Habitation (parties privatives d immeuble col;3 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;3;Rue des Chapeliers;;;;;48.386254;2.956786;0.84;24585.0;4589.2;120.63;0.0;0.0;0.0;0.0;D;E
77305_0260_00006;Habitation (parties privatives d immeuble col;6 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;6;Rue des Chapeliers;;;;;48.386334000000005;2.956641;0.84;55365.6;7667.0;241.65;0.0;0.0;0.0;0.0;D;D
77305_0260_00009;Habitation (parties privatives d immeuble col;9 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;9;Rue des Chapeliers;;;;;48.386277;2.956309;0.84;0.0;0.0;45.57;0.0;0.0;0.0;0.0;A;A
77305_0260_00012;Habitation (Maisons individuelles);12 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;12;Rue des Chapeliers;;;;;48.386356;2.956213;0.79;26062.7;6715.0;170.0;0.0;0.0;0.0;0.0;D;E
77305_0260_00013;Habitation (maisons individuelles);13 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;13;Rue des Chapeliers;;;;;48.38635;2.955971;0.85;0.0;0.0;85.0;0.0;0.0;0.0;0.0;A;A
77305_0260_00018;;18 Rue des Chapeliers 77130 Montereau-Fault-Yonne;housenumber;18;Rue des Chapeliers;;;;;48.38637;2.956028;0.79;27037.2;715.2;120.0;0.0;0.0;0.0;0.0;D;B
77305_0267;Commerce;Rue de Safi 77130 Montereau-Fault-Yonne;street;;Rue de Safi;;;;;48.399688;2.952538;0.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;G;G
77305_0267_00003;;3 Rue de Safi 77130 Montereau-Fault-Yonne;housenumber;3;Rue de Safi;;;;;48.399687;2.952554;0.54;16460.15;535.85;35.0;0.0;0.0;0.0;0.0;G;C
77305_0267_00005;;5 Rue de Safi 77130 Montereau-Fault-Yonne;housenumber;5;Rue de Safi;;;;;48.39963;2.9521;0.54;0.0;0.0;94.46;0.0;0.0;0.0;0.0;A;A
77305_0267_00014;Habitation (Maisons individuelles);14 Rue de Safi 77130 Montereau-Fault-Yonne;housenumber;14;Rue de Safi;;;;;48.399871000000005;2.951982;0.55;32500.05;7604.85;82.5;0.0;0.0;0.0;0.0;F;G
77305_0267_00016;Habitation (Parties privatives d'immeuble col;16 Rue de Safi 77130 Montereau-Fault-Yonne;housenumber;16;Rue de Safi;;;;;48.399926;2.951985;0.56;66359.638;5374.61;387.12;0.0;0.0;0.0;0.0;D;C
77305_0270_00002;Autres (théâtres, salles de sport, restaurati;2 Rue de la Charité 77130 Montereau-Fault-Yonne;housenumber;2.0;Rue de la Charité;;;;;48.383361;2.954708;0.83;17405.88;561.48;46.79;0.0;0.0;0.0;0.0;F;C
77305_0270_00003;;3 Rue de la Charité 77130 Montereau-Fault-Yonne;housenumber;3;Rue de la Charité;MONTEREAU-FAULT-YONNE;3 RUE DE LA CHARITE;E;T;48.383265;2.954487;0.7567947727272728;35393.4202;1719.2676;277.81;1.0;15.076170000000001;0.0;0.0;C;B
77305_0280_00004_bis;Habitation (maisons individuelles);4 bis Rue du Chatelet 77130 Montereau-Fault-Yonne;housenumber;4 bis;Rue du Chatelet;;;;;48.381301;2.944065;0.85;9020.0;2132.0;82.0;0.0;0.0;0.0;0.0;C;D
77305_0280_00005;;;;;;MONTEREAU-FAULT-YONNE;5 RUE DU CHATELET;E;T;48.381603;2.943897;0.8728663636363636;0.0;0.0;0.0;1.0;74.86632;1.0;229.7835;G;G
77305_0280_00015;;15 Rue du Chatelet 77130 Montereau-Fault-Yonne;housenumber;15;Rue du Chatelet;MONTEREAU-FAULT-YONNE;15 RUE DU CHATELET;E;R;48.383332;2.943668;0.8585775757575757;0.0;0.0;34.0;13.0;21.45156;13.0;84.69018000000001;A;A
77305_0280_00017;;17 Rue du Chatelet 77130 Montereau-Fault-Yonne;housenumber;17;Rue du Chatelet;;;;;48.383493;2.943658;0.83;0.0;0.0;36.9;0.0;0.0;0.0;0.0;A;A
77305_0290_00011;Habitation (parties privatives d immeuble col;11 Boulevard Chéreau 77130 Montereau-Fault-Yonne;housenumber;11;Boulevard Chéreau;;;;;48.377518;2.95398;0.76;14000.0;3290.0;70.0;0.0;0.0;0.0;0.0;D;E
77305_0290_00011_bis;Habitation (maisons individuelles);11 bis Boulevard Chéreau 77130 Montereau-Fault-Yonne;housenumber;11 bis;Boulevard Chéreau;;;;;48.377525;2.953679;0.75;9628.220000000001;2233.35;49.63;0.0;0.0;0.0;0.0;D;E
77305_0290_00018;Habitation (maisons individuelles);18 Boulevard Chéreau 77130 Montereau-Fault-Yonne;housenumber;18;Boulevard Chéreau;;;;;48.377707;2.952867;0.84;19180.0;4480.0;70.0;0.0;0.0;0.0;0.0;E;F
77305_0290_00021;Habitation (maisons individuelles);21 Boulevard Chéreau 77130 Montereau-Fault-Yonne;housenumber;21;Boulevard Chéreau;;;;;48.377785;2.951519;0.84;38480.0;11570.0;130.0;0.0;0.0;0.0;0.0;E;G
77305_0290_00022_bis;;;;;;MONTEREAU-FAULT-YONNE;22 B BOULEVARD CHEREAU;E;R;48.377722;2.952309;0.7391945454545454;0.0;0.0;0.0;11.0;13.81141;0.0;0.0;G;G
77305_0290_00022_ter;;;;;;MONTEREAU-FAULT-YONNE;22 T BOULEVARD CHEREAU;G;R;48.377779;2.951958;0.7391945454545454;0.0;0.0;0.0;0.0;0.0;10.0;50.29402;G;G
77305_0290_00029_ter;Habitation (maisons individuelles);29 ter Boulevard Chéreau 77130 Montereau-Fault-Yonne;housenumber;29 ter;Boulevard Chéreau;;;;;48.378209000000005;2.949718;0.8;14567.039999999999;3439.44;67.44;0.0;0.0;0.0;0.0;D;E
77305_0290_00030_ter;Habitation (Maisons individuelles);30 ter Boulevard Chéreau 77130 Montereau-Fault-Yonne;housenumber;30 ter;Boulevard Chéreau;;;;;48.378274;2.950124;0.79;24904.219999999998;4541.13;121.0;0.0;0.0;0.0;0.0;D;E
77305_0290_00032;Habitation (parties privatives d immeuble col;32 Boulevard Chéreau 77130 Montereau-Fault-Yonne;housenumber;32;Boulevard Chéreau;;;;;48.378545;2.9492;0.815;13971.6682;3259.9593;154.2;0.0;0.0;0.0;0.0;C;D
77305_0300;Autres (théâtres, salles de sport, restaurati;Rue des Chesnois 77130 Montereau-Fault-Yonne;street;;Rue des Chesnois;;;;;48.394722;2.956312;0.83;16016.0;3740.0;44.0;0.0;0.0;0.0;0.0;F;G
77305_0300_00001;;;;;;MONTEREAU-FAULT-YONNE;1 RUE DES CHESNOIS;E;R;48.39486;2.956204;0.8742181818181818;0.0;0.0;0.0;10.0;16.00129;0.0;0.0;G;G
77305_0300_00002;;;;;;MONTEREAU-FAULT-YONNE;2 RUE DES CHESNOIS;E;R;48.394762;2.956592;0.8742181818181818;0.0;0.0;0.0;16.0;12.72325;12.0;7.8029399999999995;G;G
77305_0300_00003;;;;;;MONTEREAU-FAULT-YONNE;3 RUE DES CHESNOIS;E;R;48.39486;2.956217;0.8742181818181818;0.0;0.0;0.0;10.0;21.559990000000003;0.0;0.0;G;G
77305_0300_00004;;;;;;MONTEREAU-FAULT-YONNE;4 RUE DES CHESNOIS;E;R;48.394762;2.956606;0.8742181818181818;0.0;0.0;0.0;10.0;13.58698;0.0;0.0;G;G
77305_0300_00005;;;;;;MONTEREAU-FAULT-YONNE;5 RUE DES CHESNOIS;E;R;48.395596;2.956261;0.8742181818181818;0.0;0.0;0.0;10.0;20.80816;0.0;0.0;G;G
77305_0300_00007;;;;;;MONTEREAU-FAULT-YONNE;7 RUE DES CHESNOIS;E;R;48.395596;2.956275;0.8742181818181818;0.0;0.0;0.0;10.0;16.2822;0.0;0.0;G;G
77305_0300_00009;;;;;;MONTEREAU-FAULT-YONNE;9 RUE DES CHESNOIS;E;R;48.39545;2.956366;0.8742181818181818;0.0;0.0;0.0;10.0;17.98882;0.0;0.0;G;G
77305_0300_00011;;;;;;MONTEREAU-FAULT-YONNE;11 RUE DES CHESNOIS;E;R;48.395596;2.956288;0.8742181818181818;0.0;0.0;0.0;10.0;18.459400000000002;0.0;0.0;G;G
77305_0300_00012;Habitation (parties privatives d immeuble col;12 Rue des Chesnois 77130 Montereau-Fault-Yonne;housenumber;12;Rue des Chesnois;;;;;48.395362;2.956579;0.84;16956.78;3976.59;75.03;0.0;0.0;0.0;0.0;D;E
77305_0300_00013;;;;;;MONTEREAU-FAULT-YONNE;13 RUE DES CHESNOIS;E;R;48.395746;2.956404;0.8742181818181818;0.0;0.0;0.0;10.0;17.1966;0.0;0.0;G;G
77305_0300_00014;Autres (théâtres, salles de sport, restaurati;14 Rue des Chesnois 77130 Montereau-Fault-Yonne;housenumber;14;Rue des Chesnois;;;;;48.395384;2.956589;0.78;0.0;0.0;196.46;0.0;0.0;0.0;0.0;A;A
77305_0300_00017;;;;;;MONTEREAU-FAULT-YONNE;17 RUE DES CHESNOIS;E;R;48.396643;2.956371;0.8742181818181818;0.0;0.0;0.0;10.0;11.85575;0.0;0.0;G;G
77305_0300_00018;Autres (théâtres, salles de sport, restaurati;18 Rue des Chesnois 77130 Montereau-Fault-Yonne;housenumber;18;Rue des Chesnois;;;;;48.39553;2.956601;0.78;24594.780000000002;5723.67;56.67;0.0;0.0;0.0;0.0;F;G
77305_0300_00019;;;;;;MONTEREAU-FAULT-YONNE;19 RUE DES CHESNOIS;E;R;48.396643;2.956385;0.8742181818181818;0.0;0.0;0.0;10.0;15.28034;0.0;0.0;G;G
77305_0300_00021;;;;;;MONTEREAU-FAULT-YONNE;21 RUE DES CHESNOIS;E;R;48.396643;2.956398;0.8742181818181818;0.0;0.0;0.0;10.0;17.117350000000002;0.0;0.0;G;G
77305_0300_00023;;;;;;MONTEREAU-FAULT-YONNE;23 RUE DES CHESNOIS;E;R;48.396643;2.956412;0.8742181818181818;0.0;0.0;0.0;10.0;22.144340000000003;0.0;0.0;G;G
